film_id,titre,date,budget,genres,pays,nationalite,duree,franchise,remake,popularite_score,score,nombre_vote,semaine_fr,semaine_usa,entrees_fr,entrees_usa,langue,pegi,annee,titre_original
14756,tout le monde aime jeanne,,,comédie,france,france,95.0,,,,,,,,63691.0,,"français, portugais, anglais",Tous publics,2022.0,
14757,albatros,,,drame,royaume-uni,france,90.0,,,,,,,,47815.0,,anglais,Not Rated,2011.0,
14758,maria rêve,,,comédie,france,france,93.0,,,,,,,,71211.0,,français,Tous publics,2022.0,
14759,les femmes du square,,,comédie,france,france,105.0,,,,,,,,105828.0,,français,Tous publics,2022.0,
14760,notre-dame brûle,,,biographique,france,france,110.0,,,,,,,,388293.0,,français,Tous publics,2022.0,
14761,bottoms,,,comédie,états-unis,u.s.a.,91.0,,,,,,,,3048000.0,,anglais,R,2023.0,
14762,suprêmes,,,biographique,france,france,112.0,,,,,,,,77095.0,,français,Tous publics,2021.0,
14763,les filles vont bien,,,drame,espagne,espagne,85.0,,,,,,,,2991.0,,"espagnol, basque",,2023.0,las chicas están bien
14764,hit the road,,,comédie,iran,iran,93.0,,,,,,,,25480.0,,"persan, anglais",Tous publics,2021.0,jaddeh khaki
14765,blacklight,,,action,états-unis,u.s.a.,104.0,,,,,,,,83546.0,,anglais,Tous publics,2022.0,
14766,bad boys for life,,,action,états-unis,u.s.a.,124.0,,,,,,,,651309.0,,"anglais, espagnol",Tous publics avec avertissement,2020.0,
14767,le voyage en pyjama,,,comédie,france,france,89.0,,,,,,,,23027.0,,français,,2023.0,
14768,le bal de lenfer,,,horreur,états-unis,u.s.a.,105.0,,,,,,,,70137.0,,anglais,Tous publics avec avertissement,2022.0,the invitation
14769,vivre,,,drame,royaume-uni,grande-bretagne,102.0,,,,,,,,37725.0,,anglais,Tous publics,2022.0,living
14770,"avalonia, létrange voyage",,,animation,états-unis,u.s.a.,102.0,,,,,,,,12151400.0,,anglais,,2022.0,strange world
14771,adieu paris,,,comédie,france,france,96.0,,,,,,,,35841.0,,"français, espagnol, anglais",Tous publics,2021.0,
14772,houria,,,drame,france,france,104.0,,,,,,,,47403.0,,"arabe, français",Tous publics,2022.0,
14773,leila et ses frères,,,drame,iran,iran,153.0,,,,,,,,41242.0,,persan,Tous publics,2022.0,leilas brothers
14774,la bête dans la jungle,,,drame,france,france,103.0,,,,,,,,9056.0,,français,Tous publics,2023.0,
14775,le calendrier,,,horreur,france,france,104.0,,,,,,,,27119.0,,"français, allemand",,2021.0,
14776,the green knight,,,aventure,états-unis,u.s.a.,130.0,,,,,,,,6784000.0,,"latin, anglais",,2021.0,
14777,eo,,,drame,pologne,pologne,88.0,,,,,,,,47210.0,,"polonais, italien, anglais, français, espagnol",Tous publics,2022.0,
14778,"arthur, malédiction",,,horreur,france,france,87.0,,,,,,,,121393.0,,français,,2022.0,
14779,jujutsu kaisen 0,,,animation,japon,japon,105.0,,,,,,,,347583.0,,japonais,Tous publics avec avertissement,2021.0,gekijouban jujutsu kaisen 0
14780,sabotage,,,action,états-unis,u.s.a.,104.0,,,,,,,,12617.0,,anglais,R,2022.0,how to blow up a pipeline
14781,the hunt,,,action,états-unis,u.s.a.,90.0,,,,,,,,19864.0,,"anglais, arabe, croate",,2020.0,
14782,nostalgia,,,drame,italie,italie,117.0,,,,,,,,66577.0,,"italien, arabe",Tous publics,2022.0,
14783,munch,,,biographique,norvège,norvège,104.0,,,,,,,,6375.0,,"norvégien, suédois, danois, allemand, anglais",,2023.0,
14784,champions,,,comédie,états-unis,u.s.a.,124.0,,,,,,,,5148740.0,,anglais,PG-13,2023.0,
14785,ma france à moi,,,drame,france,france,91.0,,,,,,,,14595.0,,français,,2023.0,
14786,belfast,,,biographique,royaume-uni,grande-bretagne,98.0,,,,,,,,80551.0,,anglais,Tous publics,2021.0,
14787,trois nuits par semaine,,,comédie,france,france,103.0,,,,,,,,15360.0,,"français, anglais, espagnol",Tous publics,2022.0,
14788,joyeuse retraite !,,,comédie,france,france,97.0,,,,,,,,477116.0,,français,Tous publics,2019.0,
14789,lamb,,,drame,islande,islande,106.0,,,,,,,,13930.0,,islandais,Tous publics avec avertissement,2021.0,
14790,shorta,,,action,danemark,danemark,108.0,,,,,,,,4927.0,,"danois, arabe",,2020.0,
14791,lost country,,,drame,serbie,france,108.0,,,,,,,,4831.0,,serbe,Tous publics,2023.0,
14792,la ruse,,,drame,royaume-uni,grande-bretagne,128.0,,,,,,,,127930.0,,"anglais, espagnol",Tous publics,2021.0,operation mincemeat
14793,la revanche des crevettes pailletées,,,comédie,france,france,113.0,,,,,,,,69481.0,,"français, russe, anglais",Tous publics,2022.0,
14794,godland,,,drame,danemark,danemark,143.0,,,,,,,,35205.0,,"danois, islandais",Tous publics,2022.0,vanskabte land - volaða land
14795,lécole est à nous,,,comédie,france,france,108.0,,,,,,,,117941.0,,français,Tous publics,2022.0,
14796,el buen patrón,,,comédie,espagne,espagne,116.0,,,,,,,,57333.0,,"espagnol, arabe, ukrainien",Tous publics,2021.0,
14797,citoyen dhonneur,,,comédie,argentine,france,118.0,,,,,,,,57538.0,,espagnol,Tous publics,2016.0,
14798,plus que jamais,,,drame,france,france,123.0,,,,,,,,21203.0,,"français, anglais, norvégien",Tous publics,2022.0,
14799,les méchants,,,comédie,france,france,79.0,,,,,,,,77098.0,,français,Tous publics,2021.0,
14800,la plus belle pour aller danser,,,comédie,france,france,91.0,,,,,,,,64016.0,,français,Tous publics,2023.0,
14801,rheingold,,,biographique,allemagne,allemagne,138.0,,,,,,,,11672.0,,"allemand, kurde, anglais, néerlandais, français, turc, arabe",,2022.0,
14802,les vedettes,,,comédie,france,france,101.0,,,,,,,,179006.0,,français,Tous publics,2022.0,
14803,le torrent,,,policier,france,france,102.0,,,,,,,,153920.0,,français,,2022.0,
14804,les engagés,,,drame,france,france,0.0,,,,,,,,19609.0,,français,,,
14805,lorigine du monde,,,comédie,france,france,98.0,,,,,,,,117938.0,,français,Tous publics,2020.0,
14806,enragé,,,action,royaume-uni,u.s.a.,90.0,,,,,,,,144754.0,,anglais,,2020.0,unhinged
14807,les jeunes amants,,,drame,france,france,114.0,,,,,,,,152312.0,,français,Tous publics,2021.0,
14808,the chef,,,drame,royaume-uni,grande-bretagne,92.0,,,,,,,,24140.0,,anglais,Tous publics,2021.0,boiling point
14809,en bonne compagnie,,,comédie,états-unis,espagne,110.0,,,,,,,,911.0,,anglais,Tous publics,2004.0,las buenas compañías
14810,un hiver à yanji,,,drame,chine,chine,97.0,,,,,,,,12843.0,,"mandarin, coréen, anglais",Tous publics,2023.0,ran dong
14811,reprise en main,,,comédie,france,france,106.0,,,,,,,,39242.0,,français,Tous publics,2022.0,
14812,la très très grande classe,,,comédie,france,france,105.0,,,,,,,,168103.0,,français,Tous publics,2022.0,
14813,wonder woman 1984,,,action,états-unis,u.s.a.,151.0,,,,,,,,16700000.0,,"anglais, arabe, russe, mandarin",Tous publics,2020.0,
14814,les bad guys,,,animation,états-unis,u.s.a.,100.0,,,,,,,,259472.0,,"anglais, espagnol",Tous publics,2022.0,the bad guys
14815,nos frangins,,,drame,france,france,92.0,,,,,,,,37490.0,,"arabe, français",Tous publics,2022.0,
14816,renfield,,,comédie,états-unis,u.s.a.,93.0,,,,,,,,25984.0,,"anglais, français",,2023.0,
14817,un petit frère,,,drame,france,france,116.0,,,,,,,,18993.0,,français,Tous publics,2022.0,
14818,juniors,,,comédie,france,france,95.0,,,,,,,,6943.0,,français,Tous publics,2022.0,
14819,un triomphe,,,comédie,france,france,105.0,,,,,,,,143968.0,,"français, russe",Tous publics,2020.0,
14820,petite nature,,,drame,france,france,93.0,,,,,,,,33148.0,,français,Tous publics,2021.0,
14821,en plein feu,,,drame,france,france,85.0,,,,,,,,20637.0,,français,Tous publics,2022.0,
14822,the card counter,,,policier,états-unis,u.s.a.,111.0,,,,,,,,29051.0,,anglais,Tous publics avec avertissement,2021.0,
14823,tout sest bien passé,,,drame,france,france,113.0,,,,,,,,100494.0,,"français, allemand, anglais",Tous publics,2021.0,
14824,fighter,,,action,inde,inde,166.0,,,,,,,,2338.0,,"hindi, anglais",,2024.0,
14825,devotion,,,action,états-unis,u.s.a.,139.0,,,,,,,,5902800.0,,"anglais, coréen",,2022.0,
14826,beast,,,action,états-unis,u.s.a.,93.0,,,,,,,,116929.0,,anglais,Tous publics avec avertissement,2022.0,
14827,sacrées momies,,,animation,espagne,espagne,88.0,,,,,,,,168937.0,,"anglais, espagnol, catalan",Tous publics,2023.0,moomios
14828,lun des nôtres,,,policier,états-unis,u.s.a.,113.0,,,,,,,,10884.0,,"anglais, ukrainien",Tous publics avec avertissement,2020.0,let him go
14829,règle 34,,,drame,brésil,brésil,100.0,,,,,,,,513.0,,portugais,,2022.0,rule 34
14830,waves,,,drame,états-unis,u.s.a.,135.0,,,,,,,,1283.0,,anglais,Tous publics,2019.0,
14831,une femme de notre temps,,,policier,france,france,92.0,,,,,,,,13090.0,,français,Tous publics,2022.0,
14832,les cadors,,,comédie,france,france,85.0,,,,,,,,51550.0,,français,Tous publics,2022.0,
14833,la petite bande,,,comédie,france,france,106.0,,,,,,,,45538.0,,français,Tous publics,2022.0,
14834,brillantes,,,drame,france,france,103.0,,,,,,,,14143.0,,français,Tous publics,2022.0,
14835,le sens de la famille,,,comédie,france,france,100.0,,,,,,,,283561.0,,français,Tous publics,2020.0,
14836,respect,,,biographique,états-unis,u.s.a.,145.0,,,,,,,,63758.0,,anglais,Tous publics,2021.0,
14837,les damnés ne pleurent pas,,,drame,france,france,112.0,,,,,,,,4569.0,,"arabe, français",,2022.0,
14838,vortex,,,drame,france,france,142.0,,,,,,,,13046.0,,"français, anglais",Tous publics,2021.0,
14839,le temps des secrets,,,biographique,france,france,104.0,,,,,,,,26744.0,,français,Tous publics,2022.0,
14840,le sixième enfant,,,drame,france,france,92.0,,,,,,,,40807.0,,français,Tous publics,2022.0,
14841,les meilleures,,,drame,france,france,80.0,,,,,,,,6262.0,,"français, arabe",Tous publics,2021.0,
14842,goutte dor,,,drame,france,france,98.0,,,,,,,,27639.0,,"français, arabe",Tous publics avec avertissement,2022.0,
14843,rumba la vie,,,comédie,france,france,102.0,,,,,,,,151081.0,,français,Tous publics,2022.0,
14844,compartiment n°6,,,drame,finlande,finlande,107.0,,,,,,,,42636.0,,"russe, finnois, anglais",Tous publics,2021.0,hytti nro 6
14845,esther 2 : les origines,,,policier,canada,u.s.a.,99.0,,,,,,,,140678.0,,"anglais, estonien",,2022.0,orphan: first kill
14846,vous naurez pas ma haine,,,drame,allemagne,allemagne,102.0,,,,,,,,9010.0,,français,,2022.0,
14847,madres paralelas,,,drame,espagne,espagne,123.0,,,,,,,,221999.0,,espagnol,Tous publics,2021.0,
14848,ouistreham,,,drame,france,france,106.0,,,,,,,,126975.0,,"français, anglais, allemand",Tous publics,2021.0,
14849,les bodins en thaïlande,,,comédie,france,france,98.0,,,,,,,,580181.0,,français,Tous publics,2021.0,
14850,légua,,,drame,portugal,portugal,119.0,,,,,,,,574.0,,portugais,,2023.0,
14851,emmett till,,,biographique,états-unis,u.s.a.,130.0,,,,,,,,31818.0,,anglais,Tous publics,2022.0,till
14852,la bonne épouse,,,comédie,france,france,109.0,,,,,,,,171000.0,,français,Tous publics,2020.0,
14853,women talking,,,drame,états-unis,u.s.a.,104.0,,,,,,,,17688.0,,anglais,Tous publics,2022.0,
14854,la dégustation,,,comédie,france,france,92.0,,,,,,,,110323.0,,français,Tous publics,2022.0,
14855,cest magnifique !,,,comédie,france,france,98.0,,,,,,,,90935.0,,français,Tous publics,2021.0,
14856,le principal,,,drame,france,france,82.0,,,,,,,,60604.0,,français,Tous publics,2022.0,
14857,grand paris,,,comédie,france,france,72.0,,,,,,,,6676.0,,français,Tous publics,2022.0,
14858,peninsula,,,action,corée du sud,corée du sud,116.0,,,,,,,,107865.0,,"coréen, anglais, cantonais",,2020.0,
14859,un tour chez ma fille,,,comédie,france,france,88.0,,,,,,,,146389.0,,français,Tous publics,2021.0,
14860,les rascals,,,action,france,france,105.0,,,,,,,,22510.0,,français,,2022.0,
14861,la daronne,,,comédie,france,france,104.0,,,,,,,,130560.0,,"français, arabe, yiddish, chinois",Tous publics,2020.0,
14862,nitram,,,policier,australie,australie,112.0,,,,,,,,10078.0,,anglais,,2021.0,
14863,banel & adama,,,drame,france,france,87.0,,,,,,,,11021.0,,"pular, peul",Tous publics,2023.0,
14864,le bonheur des uns...,,,comédie,france,france,104.0,,,,,,,,95111.0,,français,Tous publics,2020.0,
14865,compétition officielle,,,comédie,espagne,espagne,115.0,,,,,,,,61295.0,,espagnol,Tous publics,2021.0,competencia oficial
14866,tant que le soleil frappe,,,drame,france,france,85.0,,,,,,,,5849.0,,français,Tous publics,2022.0,
14867,la dérive des continents (au sud),,,comédie,suisse,suisse,89.0,,,,,,,,17522.0,,"français, italien, anglais, bulgare, allemand",,2022.0,
14868,les gagnants,,,comédie,france,france,85.0,,,,,,,,35199.0,,français,Tous publics,2022.0,
14869,le jeune imam,,,drame,no country,france,98.0,,,,,,,,86176.0,,no language,Tous publics,2023.0,
14870,maestro(s),,,comédie,france,france,87.0,,,,,,,,111837.0,,français,Tous publics,2022.0,
14871,le vétéran,,,action,états-unis,u.s.a.,108.0,,,,,,,,3000000.0,,"anglais, espagnol",,2021.0,the marksman
14872,355,,,action,chine,u.s.a.,122.0,,,,,,,,120131.0,,"anglais, chinois, espagnol, français, allemand, arabe",Tous publics,2022.0,the 355
14873,la vraie famille,,,drame,france,france,102.0,,,,,,,,61129.0,,français,Tous publics,2021.0,
14874,minari,,,drame,états-unis,u.s.a.,115.0,,,,,,,,22413.0,,"coréen, anglais",Tous publics,2020.0,
14875,rue des dames,,,comédie,france,france,97.0,,,,,,,,3760.0,,français,Tous publics,2022.0,
14876,amours à la finlandaise,,,drame,finlande,finlande,122.0,,,,,,,,7753.0,,finnois,,2023.0,neljä pientä aikuista
14877,retour à séoul,,,drame,france,france,119.0,,,,,,,,44535.0,,"anglais, français, coréen",Tous publics,2022.0,
14878,bros,,,comédie,états-unis,u.s.a.,115.0,,,,,,,,11110.0,,anglais,Tous publics,2022.0,
14879,contes du hasard et autres fantaisies,,,drame,japon,japon,121.0,,,,,,,,55324.0,,japonais,Tous publics,2021.0,guzen to sozo
14880,petite maman,,,drame,france,france,73.0,,,,,,,,29219.0,,français,Tous publics,2021.0,
14881,titina,,,documentaire,norvège,norvège,91.0,,,,,,,,7248.0,,"norvégien, anglais, italien",Tous publics,2022.0,
14882,limprobable voyage dharold fry,,,drame,royaume-uni,grande-bretagne,108.0,,,,,,,,24634.0,,anglais,Tous publics,2023.0,the unlikely pilgrimage of harold fry
14883,siren,,,drame,états-unis,inde,0.0,,,,,,,,1221.0,,anglais,,,
14884,fatale,,,drame,royaume-uni,u.s.a.,111.0,,,,,,,,918112.0,,"anglais, français, allemand, italien",Tous publics,1992.0,
14885,zillion,,,biographique,belgique,belgique,138.0,,,,,,,,278.0,,"néerlandais, flamand",,2022.0,
14886,chaos walking,,,action,états-unis,u.s.a.,109.0,,,,,,,,3825000.0,,anglais,Tous publics,2021.0,
14887,the duke,,,biographique,royaume-uni,grande-bretagne,95.0,,,,,,,,54622.0,,anglais,Tous publics,2020.0,
14888,umami,,,comédie,france,france,105.0,,,,,,,,32871.0,,"français, japonais, anglais",,2022.0,
14889,une comédie romantique,,,comédie,france,france,98.0,,,,,,,,10405.0,,français,Tous publics,2022.0,
14890,on sourit pour la photo,,,comédie,france,france,95.0,,,,,,,,37740.0,,français,Tous publics,2022.0,
14891,"sakra, la légende des demi-dieux",,,action,hong kong,hong-kong,130.0,,,,,,,,12831.0,,"mandarin, cantonais",Tous publics,2023.0,tin lung baat bou
14892,lemprise du démon,,,horreur,états-unis,grande-bretagne,93.0,,,,,,,,85068.0,,anglais,,2022.0,the offering
14893,la fine fleur,,,comédie,france,france,95.0,,,,,,,,116388.0,,français,Tous publics,2020.0,
14894,le braquage du siècle,,,action,argentine,argentine,114.0,,,,,,,,5589.0,,espagnol,Tous publics,2020.0,el robo del siglo
14895,showing up,,,comédie,états-unis,u.s.a.,107.0,,,,,,,,33136.0,,anglais,Tous publics,2022.0,
14896,love life,,,comédie,états-unis,france,0.0,,,,,,,,34071.0,,anglais,,,
14897,serre moi fort,,,drame,france,france,97.0,,,,,,,,43695.0,,"français, allemand, espagnol",Tous publics,2021.0,
14898,sauvée par amour,,,drame,états-unis,u.s.a.,134.0,,,,,,,,3710000.0,,anglais,,2022.0,redeeming love
14899,the lost king,,,comédie,royaume-uni,grande-bretagne,108.0,,,,,,,,37431.0,,anglais,Tous publics,2022.0,
14900,le médecin imaginaire,,,comédie,france,france,86.0,,,,,,,,72100.0,,français,Tous publics,2022.0,
14901,nos soleils,,,drame,espagne,espagne,120.0,,,,,,,,20951.0,,"catalan, espagnol, anglais",Tous publics,2022.0,alcarràs
14902,24 heures à new-york,,,drame,états-unis,u.s.a.,87.0,,,,,,,,2712.0,,"anglais, espagnol",,2023.0,mutt
14903,un hiver en été,,,drame,france,france,112.0,,,,,,,,1634.0,,"persan, anglais, français",Tous publics,2022.0,
14904,la belle bleue,,,drame,france,france,98.0,,,,,,,,57.0,,français,,2023.0,
14905,la marginale,,,comédie,france,france,98.0,,,,,,,,27833.0,,français,Tous publics,2023.0,
14906,haute couture,,,comédie,australie,france,119.0,,,,,,,,92692.0,,anglais,Tous publics,2015.0,
14907,le test,,,comédie,france,france,85.0,,,,,,,,150143.0,,français,Tous publics,2021.0,
14908,first cow,,,drame,états-unis,u.s.a.,122.0,,,,,,,,26646.0,,"anglais, ""indien damérique du nord"", russe, français, hawaïen",Tous publics,2019.0,
14909,rodéo,,,drame,brésil,france,101.0,,,,,,,,22033.0,,portugais,Tous publics avec avertissement,2015.0,
14910,joyland,,,comédie,pakistan,pakistan,126.0,,,,,,,,32996.0,,"punjabi, urdu",Tous publics,2022.0,
14911,inexorable,,,thriller,belgique,france,98.0,,,,,,,,15001.0,,français,,2021.0,
14912,adn,,,action,états-unis,france,0.0,,,,,,,,48077.0,,anglais,,,
14913,jadore ce que vous faites,,,comédie,france,france,91.0,,,,,,,,72462.0,,français,Tous publics,2022.0,
14914,louxor,,,drame,égypte,egypte,85.0,,,,,,,,3597.0,,"anglais, arabe",,2020.0,luxor
14915,cet été-là,,,comédie,états-unis,france,103.0,,,,,,,,45250.0,,anglais,Tous publics,2013.0,
14916,icare,,,documentaire,états-unis,luxembourg,120.0,,,,,,,,18155.0,,"anglais, russe",,2017.0,
14917,entre la vie et la mort,,,policier,belgique,belgique,100.0,,,,,,,,31723.0,,"français, espagnol",Tous publics,2022.0,
14918,les fantasmes,,,comédie,france,france,102.0,,,,,,,,60910.0,,français,Tous publics,2021.0,
14919,red rocket,,,comédie,états-unis,u.s.a.,130.0,,,,,,,,24843.0,,anglais,,2021.0,
14920,alam,,,drame,france,palestine,109.0,,,,,,,,6898.0,,"hébreu, arabe",,2022.0,
14921,grand marin,,,drame,france,france,84.0,,,,,,,,9462.0,,"français, anglais",Tous publics,2022.0,
14922,coma,,,drame,royaume-uni,france,0.0,,,,,,,,5074.0,,anglais,,,
14923,les secrets de mon père,,,animation,france,france,74.0,,,,,,,,11978.0,,"anglais, français",Tous publics,2022.0,
14924,une histoire damour et de désir,,,drame,france,france,102.0,,,,,,,,16502.0,,"français, arabe",Tous publics,2021.0,
14925,lautre laurens,,,thriller,belgique,belgique,117.0,,,,,,,,3667.0,,"français, anglais, espagnol",,2023.0,
14926,hokusai,,,biographique,japon,japon,129.0,,,,,,,,52791.0,,japonais,Tous publics,2020.0,
14927,la maleta,,,policier,espagne,espagne,100.0,,,,,,,,16793.0,,espagnol,Tous publics avec avertissement,2022.0,objetos
14928,le plongeur,,,drame,canada,canada,127.0,,,,,,,,2254.0,,français,,2023.0,
14929,un héros,,,drame,iran,iran,127.0,,,,,,,,64589.0,,persan,Tous publics,2021.0,ghahreman
14930,nos plus belles années,,,drame,états-unis,italie,118.0,,,,,,,,21010.0,,"anglais, français",Tous publics,1973.0,gli anni più belli
14931,earwig,,,drame,royaume-uni,france,114.0,,,,,,,,1724.0,,anglais,,2021.0,
14932,slalom,,,drame,france,france,92.0,,,,,,,,16200.0,,français,Tous publics,2020.0,
14933,temps mort,,,drame,belgique,belgique,115.0,,,,,,,,5321.0,,français,Tous publics,2023.0,
14934,paint,,,comédie,états-unis,u.s.a.,96.0,,,,,,,,570512.0,,anglais,PG-13,2023.0,
14935,ice road,,,action,états-unis,u.s.a.,109.0,,,,,,,,57091.0,,anglais,Tous publics,2021.0,the ice road
14936,une femme du monde,,,drame,france,france,97.0,,,,,,,,21018.0,,"français, anglais",Tous publics avec avertissement,2021.0,
14937,sous les figues,,,drame,tunisie,tunisie,92.0,,,,,,,,16527.0,,arabe,,2021.0,taht el karmouss
14938,ninjababy,,,comédie,norvège,norvège,103.0,,,,,,,,8494.0,,norvégien,Tous publics,2021.0,
14939,chili 1976,,,drame,chili,chili,95.0,,,,,,,,21613.0,,espagnol,,2022.0,1976
14940,une vie démente,,,comédie,belgique,belgique,87.0,,,,,,,,9306.0,,français,Tous publics,2020.0,
14941,alors on danse,,,comédie,france,france,105.0,,,,,,,,167617.0,,français,Tous publics,2021.0,
14942,piggy,,,drame,espagne,espagne,99.0,,,,,,,,208.0,,"espagnol, anglais",Not Rated,2022.0,cerdita
14943,la baleine et lescargote,,,animation,royaume-uni,grande-bretagne,0.0,,,,,,,,40156.0,,anglais,,,
14944,envole-moi,,,comédie,france,france,91.0,,,,,,,,54583.0,,français,Tous publics,2021.0,
14945,terrible jungle,,,aventure,france,france,91.0,,,,,,,,83427.0,,"français, chinois, portugais",Tous publics,2020.0,
14946,murder party,,,comédie,états-unis,france,79.0,,,,,,,,41645.0,,anglais,Not Rated,2007.0,
14947,trois fois rien,,,comédie,france,france,94.0,,,,,,,,55960.0,,français,Tous publics,2022.0,
14948,un monde,,,drame,belgique,belgique,72.0,,,,,,,,15718.0,,français,,2021.0,
14949,unicorn wars,,,animation,espagne,espagne,92.0,,,,,,,,5340.0,,espagnol,,2022.0,
14950,lenfant du paradis,,,drame,france,france,72.0,,,,,,,,1479.0,,français,Tous publics,2022.0,
14951,les 2 alfred,,,comédie,france,france,92.0,,,,,,,,118883.0,,"français, anglais",Tous publics,2020.0,
14952,alma viva,,,drame,portugal,portugal,85.0,,,,,,,,12574.0,,"portugais, français",Tous publics,2022.0,
14953,stella est amoureuse,,,comédie,france,france,110.0,,,,,,,,16789.0,,français,Tous publics,2022.0,
14954,tori et lokita,,,drame,belgique,belgique,88.0,,,,,,,,29811.0,,"français, italien",Tous publics,2022.0,
14955,si on chantait,,,comédie,france,france,96.0,,,,,,,,118824.0,,français,Tous publics,2021.0,
14956,infinite storm,,,drame,royaume-uni,u.s.a.,97.0,,,,,,,,751296.0,,anglais,R,2022.0,
14957,late night with the devil,,,horreur,australie,australie,93.0,,,,,,,,2834870.0,,anglais,R,2023.0,
14958,fratè,,,comédie,france,france,85.0,,,,,,,,36400.0,,français,Tous publics,2022.0,
14959,blackbird,,,drame,états-unis,grande-bretagne,97.0,,,,,,,,47384.0,,anglais,Tous publics,2019.0,
14960,candyman,,,horreur,canada,u.s.a.,91.0,,,,,,,,74266.0,,"anglais, ukrainien, français",,2021.0,
14961,follow_dead,,,horreur,états-unis,u.s.a.,94.0,,,,,,,,35528.0,,anglais,R,2023.0,dear david
14962,passion simple,,,drame,france,france,99.0,,,,,,,,17414.0,,"français, anglais, russe",Tous publics avec avertissement,2020.0,
14963,the blackening,,,comédie,états-unis,u.s.a.,97.0,,,,,,,,6000000.0,,anglais,R,2022.0,
14964,felicità,,,drame,italie,france,104.0,,,,,,,,13933.0,,italien,,2023.0,
14965,camila sortira ce soir,,,drame,argentine,argentine,103.0,,,,,,,,3198.0,,"espagnol, anglais",Tous publics,2021.0,camila saldrá esta noche
14966,mon père et moi,,,comédie,états-unis,u.s.a.,90.0,,,,,,,,25767.0,,"anglais, italien",,2023.0,about my father
14967,dont breathe 2,,,action,états-unis,u.s.a.,98.0,,,,,,,,58266.0,,anglais,,2021.0,
14968,eugénie grandet,,,drame,états-unis,france,89.0,,,,,,,,70150.0,,aucun,TV-G,1921.0,
14969,nos cérémonies,,,drame,france,france,104.0,,,,,,,,4721.0,,français,Tous publics avec avertissement,2022.0,
14970,suro,,,drame,espagne,espagne,116.0,,,,,,,,33.0,,"catalan, français, arabe, espagnol",,2022.0,
14971,the novice,,,drame,états-unis,u.s.a.,97.0,,,,,,,,420.0,,anglais,Tous publics avec avertissement,2021.0,
14972,noémie dit oui,,,drame,canada,,113.0,,,,,,,,6039.0,,français,Tous publics avec avertissement,2022.0,
14973,le nid du tigre,,,aventure,italie,italie,94.0,,,,,,,,9487.0,,anglais,,2022.0,taigara: an adventure in the himalayas
14974,marry me,,,comédie,états-unis,u.s.a.,112.0,,,,,,,,64399.0,,"anglais, espagnol",Tous publics,2022.0,
14975,snake eyes,,,action,états-unis,u.s.a.,121.0,,,,,,,,13350000.0,,anglais,Tous publics avec avertissement,2021.0,snake eyes: g.i. joe origins
14976,"un an, une nuit",,,drame,espagne,espagne,130.0,,,,,,,,6373.0,,"français, espagnol, anglais",Tous publics,2022.0,"un año, una noche"
14977,riders of justice,,,action,danemark,danemark,116.0,,,,,,,,15441.0,,"danois, arabe, estonien",Tous publics,2020.0,retfærdighedens ryttere
14978,lhistoire de ma femme,,,drame,hongrie,hongrie,169.0,,,,,,,,21259.0,,"anglais, français, néerlandais, allemand, italien",Tous publics,2021.0,a feleségem története
14979,lesprit de famille,,,comédie,france,france,90.0,,,,,,,,122373.0,,français,Tous publics,2019.0,
14980,seize printemps,,,drame,france,france,73.0,,,,,,,,9101.0,,français,Tous publics,2020.0,
14981,au revoir le bonheur,,,comédie,canada,canada,107.0,,,,,,,,7757.0,,français,Tous publics,2021.0,
14982,war pony,,,policier,états-unis,u.s.a.,115.0,,,,,,,,13057.0,,"anglais, sioux",Tous publics,2022.0,
14983,5ème set,,,drame,france,france,105.0,,,,,,,,28769.0,,français,Tous publics,2020.0,
14984,un vrai bonhomme,,,comédie,france,france,88.0,,,,,,,,21774.0,,français,Tous publics,2019.0,
14985,rendez-vous à tokyo,,,romantique,japon,japon,115.0,,,,,,,,27335.0,,japonais,Tous publics,2021.0,just remembering
14986,los reyes del mundo,,,aventure,colombie,france,103.0,,,,,,,,9530.0,,espagnol,TV-MA,2022.0,
14987,les repentis,,,biographique,espagne,espagne,115.0,,,,,,,,11537.0,,"espagnol, basque",,2021.0,maixabel
14988,ron débloque,,,animation,états-unis,u.s.a.,107.0,,,,,,,,137238.0,,anglais,Tous publics,2021.0,rons gone wrong
14989,le secret des perlims,,,animation,brésil,brésil,75.0,,,,,,,,15551.0,,portugais,TV-PG,2022.0,perlimps
14990,le monde dhier,,,drame,france,france,89.0,,,,,,,,43740.0,,français,Tous publics,2022.0,
14991,jacky caillou,,,thriller,france,france,92.0,,,,,,,,5927.0,,no language,Tous publics,2022.0,
14992,infiltrée,,,drame,guatemala,guatemala,125.0,,,,,,,,3113.0,,espagnol,Tous publics avec avertissement,2021.0,cadejo blanco
14993,ailleurs si jy suis,,,comédie,belgique,belgique,103.0,,,,,,,,10680.0,,français,,2022.0,
14994,madre,,,drame,espagne,espagne,128.0,,,,,,,,30484.0,,"espagnol, français",Tous publics,2019.0,
14995,la place dune autre,,,drame,france,france,112.0,,,,,,,,22520.0,,français,Tous publics,2021.0,
14996,krypto et les super-animaux,,,animation,états-unis,u.s.a.,105.0,,,,,,,,333361.0,,"anglais, espagnol",Tous publics,2022.0,dc league of super-pets
14997,médecin de nuit,,,policier,france,france,82.0,,,,,,,,41933.0,,"français, anglais, arabe",Tous publics avec avertissement,2020.0,
